video_id,video_title,author_display_name,author_channel_id,author_channel_url,author_profile_image_url,comment_text_display,comment_text_original,reply_count,can_rate,viewer_rating,like_count,published_at,updated_at
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@genejen,UCsn6nITcUCL4RY_KEpkq47g,http://www.youtube.com/@genejen,https://yt3.ggpht.com/ytc/AIdro_k6XsiqND-Zbf0k5SsO7J5Zy6KrVPyQduSoEDnzz4kA6spN=s48-c-k-c0x00ffffff-no-rj,ช่องนี้ รถดีมีสองคัน อะไรก็ได้ฮอนด้า กะบอะไรก็ได้รถจีน ที่มีฟีเจอร์เยอะๆ,ช่องนี้ รถดีมีสองคัน อะไรก็ได้ฮอนด้า กะบอะไรก็ได้รถจีน ที่มีฟีเจอร์เยอะๆ,0,True,none,1,2025-04-20T11:32:48Z,2025-04-20T11:32:48Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@millenear-km2ue,UC6MIx-iT0hZRxph7-RFhdVQ,http://www.youtube.com/@millenear-km2ue,https://yt3.ggpht.com/ytc/AIdro_ktYerSdIxUUD1GSZZPwwEBIn4RoYMqpQ_9AwchpSCLlxE=s48-c-k-c0x00ffffff-no-rj,ตอนนี้2025   ราคา 699.000 บาท_ยังน่าเล่นมั้ยครับ,ตอนนี้2025   ราคา 699.000 บาท_ยังน่าเล่นมั้ยครับ,0,True,none,8,2025-03-26T05:29:45Z,2025-03-26T05:29:45Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@AftershockPS3,UCbBlLxshV9I-bBAWebjnMyg,http://www.youtube.com/@AftershockPS3,https://yt3.ggpht.com/ytc/AIdro_kjPpt-XhExzJlOUKlHPRlnCdq2F1LGyMZKUSRdbZY=s48-c-k-c0x00ffffff-no-rj,"คนรุ่นใหม่ ไม่ซื้อรถกันแล้ว

นั่งในเมือง > grab
วันหยุด > เช่ารถใหม่ๆ","คนรุ่นใหม่ ไม่ซื้อรถกันแล้ว

นั่งในเมือง > grab
วันหยุด > เช่ารถใหม่ๆ",2,True,none,2,2025-03-25T05:18:16Z,2025-03-25T05:18:16Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@souaychanthavong2277,UCGQIPnG4iipYFNrvSQ0gRmA,http://www.youtube.com/@souaychanthavong2277,https://yt3.ggpht.com/ytc/AIdro_m3OaMJv3MY2ap7XGUdKQcfKD4VPb4dDUbQtSnzFok=s48-c-k-c0x00ffffff-no-rj,ไม่มีkick sensor ไม่เท่เลย,ไม่มีkick sensor ไม่เท่เลย,0,True,none,0,2025-03-06T19:14:22Z,2025-03-06T19:14:22Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@KaramelFrappuccino,UCgqmZXZRRwunZ8Cp8eH7liw,http://www.youtube.com/@KaramelFrappuccino,https://yt3.ggpht.com/ytc/AIdro_mUfRzrMHzWMa-nP9nwA_shEOw6lDuCZKSypBB84_4=s48-c-k-c0x00ffffff-no-rj,ข้างในเกินไป,ข้างในเกินไป,0,True,none,1,2024-09-15T20:28:49Z,2024-09-15T20:28:49Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@user-bh7ev7ln4,UC4CYI1EEpexnXsAWlOTxyWw,http://www.youtube.com/@user-bh7ev7ln4,https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj,ระบบขับขี่ต่างประเทศยังคิดระบบ.อะไรดี มีความเร็วไม่เกิน บอร์ดดิสเพลย์.กำหนด,ระบบขับขี่ต่างประเทศยังคิดระบบ.อะไรดี มีความเร็วไม่เกิน บอร์ดดิสเพลย์.กำหนด,0,True,none,1,2024-09-15T06:15:58Z,2024-09-15T06:15:58Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@user-bh7ev7ln4,UC4CYI1EEpexnXsAWlOTxyWw,http://www.youtube.com/@user-bh7ev7ln4,https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj,ระบบเน สัญลักษณ์ป้ายบอกทาง สำหรับรถยนต์ไฟฟ้ามี แต่ต้องอัพเดท ป้ายบอกทาง.ชัดเจนกว่านี่  กลัวสาวสาว ไปงานเผยตัวไม่มัน เพราะระบบไม่อัพเดท,ระบบเน สัญลักษณ์ป้ายบอกทาง สำหรับรถยนต์ไฟฟ้ามี แต่ต้องอัพเดท ป้ายบอกทาง.ชัดเจนกว่านี่  กลัวสาวสาว ไปงานเผยตัวไม่มัน เพราะระบบไม่อัพเดท,0,True,none,1,2024-09-15T06:13:18Z,2024-09-15T06:13:18Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@user-bh7ev7ln4,UC4CYI1EEpexnXsAWlOTxyWw,http://www.youtube.com/@user-bh7ev7ln4,https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj,head.up display.ที่ความเร็ว ไม่เกิน 60 ระบบHD auto view,head.up display.ที่ความเร็ว ไม่เกิน 60 ระบบHD auto view,0,True,none,1,2024-09-15T06:02:02Z,2024-09-15T06:02:02Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@user-bh7ev7ln4,UC4CYI1EEpexnXsAWlOTxyWw,http://www.youtube.com/@user-bh7ev7ln4,https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj,รถยนต์ไฟฟ้า เมื่อจะใช้วาน ควรญ Push start ก่อน ระบบจะ เซ็ทเพื่อความปลอดภัย {สัญญาณ มันหลายเงิน มันมีหลาย เลเยอร์ สำคัญ},รถยนต์ไฟฟ้า เมื่อจะใช้วาน ควรญ Push start ก่อน ระบบจะ เซ็ทเพื่อความปลอดภัย {สัญญาณ มันหลายเงิน มันมีหลาย เลเยอร์ สำคัญ},0,True,none,1,2024-09-15T05:55:43Z,2024-09-15T05:55:43Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@user-bh7ev7ln4,UC4CYI1EEpexnXsAWlOTxyWw,http://www.youtube.com/@user-bh7ev7ln4,https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj,สวิทช์เครือบิน ดีไซส์ให้มันเก๋หน่อย แบบมีไฟด้วย ไม่ต้องมีเยอะ ของแพงวะ?,สวิทช์เครือบิน ดีไซส์ให้มันเก๋หน่อย แบบมีไฟด้วย ไม่ต้องมีเยอะ ของแพงวะ?,0,True,none,1,2024-09-15T05:49:18Z,2024-09-15T05:49:18Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@user-bh7ev7ln4,UC4CYI1EEpexnXsAWlOTxyWw,http://www.youtube.com/@user-bh7ev7ln4,https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj,ชองทรงจำ้มำ้ดี  แต่ต้อง รอ ถูกรางวัล.จะใด้ซื้อหาป่าว รางวัลอะไร ขับรถยนต์เที่ยวที่ประเทศไทยก่อน. และประเทศเพื่อนบ้าน  ก่อนเช่ารถยนต์ขับที่ต่างประเทศ (ตายก่อน ละมั้ง ฝัน ละเมอ เพ้อ)?,ชองทรงจำ้มำ้ดี  แต่ต้อง รอ ถูกรางวัล.จะใด้ซื้อหาป่าว รางวัลอะไร ขับรถยนต์เที่ยวที่ประเทศไทยก่อน. และประเทศเพื่อนบ้าน  ก่อนเช่ารถยนต์ขับที่ต่างประเทศ (ตายก่อน ละมั้ง ฝัน ละเมอ เพ้อ)?,0,True,none,2,2024-09-15T05:43:15Z,2024-09-15T05:47:29Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@Nupix-zama,UCZ2GWdfNPbReIF_p4B5tk5A,http://www.youtube.com/@Nupix-zama,https://yt3.ggpht.com/V8gg_DlY6kcpHjoSdx_3SLuZmQFBH1Lc0k2Y2dukJD7JIsVgUSOOqsUHNj_exIWtdffvPBuh8A=s48-c-k-c0x00ffffff-no-rj,อยากให้พี่รีวิวตัว 2024 ครับว่าการขับขี่ต่างจาก 2023 มากน้อยขนาดไหน เสียงลม เสียงยางเป็นอย่างไร ติดตามครับ,อยากให้พี่รีวิวตัว 2024 ครับว่าการขับขี่ต่างจาก 2023 มากน้อยขนาดไหน เสียงลม เสียงยางเป็นอย่างไร ติดตามครับ,0,True,none,0,2024-09-13T18:06:53Z,2024-09-13T18:06:53Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@sutapaphokao8080,UCg8bF_gosugYCCWykVk2_1Q,http://www.youtube.com/@sutapaphokao8080,https://yt3.ggpht.com/ytc/AIdro_nHHSOgc6kvecsnsWTw4axs9BYQUiClGq_gQJ6S4GWSgw=s48-c-k-c0x00ffffff-no-rj,ด้านหน้าเหมือนวาฬเลยค่ะ😊😊,ด้านหน้าเหมือนวาฬเลยค่ะ😊😊,0,True,none,0,2024-09-03T15:37:35Z,2024-09-03T15:37:35Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@mr.choavaritkhampek7614,UCQMTpYSwh5nFEVB5WvWRJTg,http://www.youtube.com/@mr.choavaritkhampek7614,https://yt3.ggpht.com/fhuuu95uyyx_VIUKne30P4graIt8W8-H1nUgsMCPRBfQLrPBZIKKCLcHerLNbmwqYyRsbZn9=s48-c-k-c0x00ffffff-no-rj,"ขอบคุณนิธิฟั
งแล้วเข้าใจได้ดีมาก","ขอบคุณนิธิฟั
งแล้วเข้าใจได้ดีมาก",1,True,none,1,2024-07-29T08:27:56Z,2024-07-29T08:52:16Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@touchchakornjiraphathitiya2292,UCSlUNCKRvSQfybbqZuS8FqQ,http://www.youtube.com/@touchchakornjiraphathitiya2292,https://yt3.ggpht.com/ytc/AIdro_l5o8kB_9mL68TNLSkOBS908ALPiaefwMpEpmPnb50=s48-c-k-c0x00ffffff-no-rj,ภายในไม่สวยเลย โดยเฉพาะแอร์,ภายในไม่สวยเลย โดยเฉพาะแอร์,0,True,none,1,2024-07-28T09:43:39Z,2024-07-28T09:43:39Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@cuecooI,UCgRj-Bmf4HJuTvMUC6j_OEg,http://www.youtube.com/@cuecooI,https://yt3.ggpht.com/u8iqZCEPr-GMyGuT1w61_YWIYb3DEFD_TVAwTz1JXvmTpnUKgWWIkUZLWH58eP5fy2kf90y-=s48-c-k-c0x00ffffff-no-rj,ดีไปหมดทุกอย่าง โดยเฉพาะราคาตอนนี้ ดีกว่าเดิมเยอะเลย😆,ดีไปหมดทุกอย่าง โดยเฉพาะราคาตอนนี้ ดีกว่าเดิมเยอะเลย😆,0,True,none,2,2024-07-13T08:48:38Z,2024-07-13T08:48:38Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@pattaveenarumonchavalit5511,UC6-KuG1AxnOxcQbaHRcm7-g,http://www.youtube.com/@pattaveenarumonchavalit5511,https://yt3.ggpht.com/ytc/AIdro_neGlBcz4HntizZAW0ca12mxqVwTcq5gU2pMY0ZoPbPWLU=s48-c-k-c0x00ffffff-no-rj,"รอออกตอนราคา 1.5 แสนบาทครับ รับได้

ราคารถใหม่เหลือ 1.5 แสนเมื่อไหร่ จัดครับ","รอออกตอนราคา 1.5 แสนบาทครับ รับได้

ราคารถใหม่เหลือ 1.5 แสนเมื่อไหร่ จัดครับ",1,True,none,2,2024-07-06T01:50:50Z,2024-07-06T01:51:21Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@grhthtehethte2112,UCVEri9f_SU3PnfQKGKuPMiw,http://www.youtube.com/@grhthtehethte2112,https://yt3.ggpht.com/ytc/AIdro_kb32XIO3fQvFVDjHNlCx5QC65fH7GmXlVtt32QHrc=s48-c-k-c0x00ffffff-no-rj,ฝนตก ไฟ ช็อต ระบบรวน ตลกมาก,ฝนตก ไฟ ช็อต ระบบรวน ตลกมาก,0,True,none,2,2024-07-05T19:18:31Z,2024-07-05T19:18:31Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@ไซบีเรียติดเกม,UCRQVil4uGIJCaBhxJop754Q,http://www.youtube.com/@%E0%B9%84%E0%B8%8B%E0%B8%9A%E0%B8%B5%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%81%E0%B8%A1,https://yt3.ggpht.com/J269th72H1b3Cse0g6JbJP3mMvw7bJqZtkAmH8y3dTVWMs_KEpU53tDU0pdn4E70T3_oY8fiJA=s48-c-k-c0x00ffffff-no-rj,ค่าตัว 1.19 ล้านบาท😅,ค่าตัว 1.19 ล้านบาท😅,0,True,none,3,2024-07-03T12:12:50Z,2024-07-03T12:12:50Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@kanchaichoorat8065,UCCBmL1Secup7uPhCWOyPwiQ,http://www.youtube.com/@kanchaichoorat8065,https://yt3.ggpht.com/sIV7ze05UhbMWAL2M8sSsake7G9qHCM9jI3tKL3eoznljf7YzbAoVTjK0vGf2E62W4AE7QUCVQ=s48-c-k-c0x00ffffff-no-rj,ชอบครับไม่รู้วันที่ 5 จะไปจองทันหรือเปล่า,ชอบครับไม่รู้วันที่ 5 จะไปจองทันหรือเปล่า,0,True,none,4,2024-07-03T11:49:09Z,2024-07-03T11:49:09Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@atpmma4970,UCmwzuq9KhN6Dkg8xk3l59DA,http://www.youtube.com/@atpmma4970,https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s48-c-k-c0x00ffffff-no-rj,รอลดเหลือ 5 แสนเจอกัน,รอลดเหลือ 5 แสนเจอกัน,0,True,none,4,2024-07-03T03:03:06Z,2024-07-03T03:03:06Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@atsadawutnambut6767,UC1_xsSaPLNGRAflH672e3uw,http://www.youtube.com/@atsadawutnambut6767,https://yt3.ggpht.com/PEYyY0B0zVaxpZJkg3Q4yDPmRtDGGxvigoF6pcBk-0AL7pfjFyNeHKosF05A3IBm6FxMzhW6AGs=s48-c-k-c0x00ffffff-no-rj,ลดราคาคามๆกัน,ลดราคาคามๆกัน,0,True,none,0,2024-07-02T12:30:16Z,2024-07-02T12:30:16Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@atps2421,UCvhKRIDsaKpMUW-qiYAkrnQ,http://www.youtube.com/@atps2421,https://yt3.ggpht.com/ytc/AIdro_kmIUTmE2R6lqrwUebO7L9qRtJcfvcGQHH8B-RG34I=s48-c-k-c0x00ffffff-no-rj,ดีทุกอย่างเสียแค่แบตน้อยไป,ดีทุกอย่างเสียแค่แบตน้อยไป,0,True,none,0,2024-05-20T17:10:03Z,2024-05-20T17:10:03Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@ReTr093,UCNHeipm5U1AwSX5WfEFVMtQ,http://www.youtube.com/@ReTr093,https://yt3.ggpht.com/ytc/AIdro_kY1exv7Gq96AV7VyGQ0gH6PzXCP28DVDoFzpLgKJXpOVg=s48-c-k-c0x00ffffff-no-rj,เป็นรถที่น่าใข้มากนะครับเเต่ภายในนี่ออกแบบทุเรศสุดๆ อะไรก็ไม่รู้ ผมเลยไม่ซื้อ,เป็นรถที่น่าใข้มากนะครับเเต่ภายในนี่ออกแบบทุเรศสุดๆ อะไรก็ไม่รู้ ผมเลยไม่ซื้อ,5,True,none,3,2024-04-15T18:52:15Z,2024-04-15T18:52:15Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@kungthailand956,UCqBLjwpkDwhclj2TSKRkoeQ,http://www.youtube.com/@kungthailand956,https://yt3.ggpht.com/ytc/AIdro_m_8Mphzt3u7kdyryqHkJrj9923WTuHJgYHICNuFD5tEA=s48-c-k-c0x00ffffff-no-rj,เดี๋ยวไปซื้อเลย พน.,เดี๋ยวไปซื้อเลย พน.,0,True,none,0,2024-03-28T07:53:00Z,2024-03-28T07:53:00Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@kungthailand956,UCqBLjwpkDwhclj2TSKRkoeQ,http://www.youtube.com/@kungthailand956,https://yt3.ggpht.com/ytc/AIdro_m_8Mphzt3u7kdyryqHkJrj9923WTuHJgYHICNuFD5tEA=s48-c-k-c0x00ffffff-no-rj,ราคาไม่แพงนะคับ,ราคาไม่แพงนะคับ,2,True,none,5,2024-03-28T07:52:45Z,2024-03-28T07:52:45Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@annann9801,UCa5hUh06-zM2x9a-MDcoC4A,http://www.youtube.com/@annann9801,https://yt3.ggpht.com/ytc/AIdro_kli0k3C-RDbTpqOliVbT34Ikn-oTv3_V2RCefRrDn7vl9ySG3kVOKW5vZSl9ROpKUKsg=s48-c-k-c0x00ffffff-no-rj,กี่ล้านหนอ,กี่ล้านหนอ,0,True,none,0,2024-03-11T06:36:53Z,2024-03-11T06:36:53Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@somchaisamanukorn6636,UCHGqHwsLjjwTAX-NejukJCA,http://www.youtube.com/@somchaisamanukorn6636,https://yt3.ggpht.com/ytc/AIdro_lJkcZZ3afpj_lMeU7R7T7z9_QdN8bhUnp3W_09ICY=s48-c-k-c0x00ffffff-no-rj,ชอบคุณมากครับอธิบายได้ดีมากครับ,ชอบคุณมากครับอธิบายได้ดีมากครับ,0,True,none,1,2024-02-26T21:48:13Z,2024-02-26T21:48:13Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@wanatsanunplangpramool3609,UCJnBTG7kJH0p3DoNeRni9tg,http://www.youtube.com/@wanatsanunplangpramool3609,https://yt3.ggpht.com/ytc/AIdro_muk4tvXM-RUMoRj9YLW0KqVFQXls7kziGQaZKaBXG6=s48-c-k-c0x00ffffff-no-rj,ของจีนก็จริงแต่ฐานผลิตอยู่ที่ประเทศไทย(ระยอง),ของจีนก็จริงแต่ฐานผลิตอยู่ที่ประเทศไทย(ระยอง),0,True,none,9,2024-02-08T06:50:52Z,2024-02-08T06:50:52Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@K.ThanyaS.wansana,UCOb1ff6_P01UYbQJm1cNMYA,http://www.youtube.com/@K.ThanyaS.wansana,https://yt3.ggpht.com/ytc/AIdro_ksQQl2B9h3YStUGVnbkEBwQ17nquLWhFzYP0HbtW3Fg4xF0T91e_MyLGpXuaKOx1LlOQ=s48-c-k-c0x00ffffff-no-rj,ราคาเท่าไหร่ค่ะสด,ราคาเท่าไหร่ค่ะสด,0,True,none,0,2024-01-25T08:09:23Z,2024-01-25T08:09:23Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@metamado2869,UCvolcFh7rNkd6PosJWir4tw,http://www.youtube.com/@metamado2869,https://yt3.ggpht.com/4wB5IEfeBiYfk8ldYnT6dXZz3lVwXwQyFLFMpUL685RWv9UjR065SlGZWjZ9pP70gdP7XSw73Xg=s48-c-k-c0x00ffffff-no-rj,สวยสีนี้,สวยสีนี้,0,True,none,1,2024-01-14T08:13:29Z,2024-01-14T08:13:29Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@tuu-srifiveangel4171,UCeTKM8jJB4T0RUjEMc_QKrw,http://www.youtube.com/@tuu-srifiveangel4171,https://yt3.ggpht.com/ytc/AIdro_kdk6DK31f-Q003FNR58qg8yHJKAD1agb4aWfoY7NO-424m=s48-c-k-c0x00ffffff-no-rj,ส่วนตัวชอบคับ,ส่วนตัวชอบคับ,0,True,none,0,2024-01-12T20:30:50Z,2024-01-12T20:30:50Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@วาทิตเจียรมั้งคั้ง-ย2ข,UC8y4bKpfmD4nGwbNVzeDUHg,http://www.youtube.com/@%E0%B8%A7%E0%B8%B2%E0%B8%97%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%A1%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%84%E0%B8%B1%E0%B9%89%E0%B8%87-%E0%B8%A22%E0%B8%82,https://yt3.ggpht.com/ytc/AIdro_m18_OrhRNm8w21sEEKKOvr4xmFA7TIAVd6kNb9M2LtnXT-FQc=s48-c-k-c0x00ffffff-no-rj,รถไฟฟ้าที่เมืองจีนขายไม่ออกจอดทิ้งเป็นสุสานรถพูดความจริงไม่ได้ไปด่าไปว่าใครหัดมองโลกแห่งความเป็นจริง,รถไฟฟ้าที่เมืองจีนขายไม่ออกจอดทิ้งเป็นสุสานรถพูดความจริงไม่ได้ไปด่าไปว่าใครหัดมองโลกแห่งความเป็นจริง,4,True,none,1,2023-12-28T22:53:50Z,2023-12-28T22:53:50Z
OMV9F9zB4KU,รถไฟฟ้าจีนก็มีดีนะ !!ลองขับจริง BYD ATTO 3 นุ่ม-แรง-หนึบ option ดี นั่งสบาย ลุ้นแค่บริการหลังการขาย,@PreciousAlpschindler,UCFbg2XscZ1Oteo0qmeNHKHQ,http://www.youtube.com/@PreciousAlpschindler,https://yt3.ggpht.com/dH6uSa5vYH52hUnww11jp4vOS0kATcwi_kgXnAZ_zoyqvnfkLxlGmX-d6Yr1RePEWFO6XIXDSY8=s48-c-k-c0x00ffffff-no-rj,สุดปัง ไม่ต้องซื้อรถเบนซ์แล้ว,สุดปัง ไม่ต้องซื้อรถเบนซ์แล้ว,0,True,none,3,2023-12-15T06:37:05Z,2023-12-15T06:37:05Z
